origin_apk	original_path	target_path	density	purpose	source_sha256	target_sha256	byte_status
KeyguardSmartisan.apk	res/layout/keyguard_host_view_delta.xml	res/layout/keyguard_host_view_delta.xml	default	host_layout	5aa771ca888dd2b64de0da48cf8c8e33e098547a5b31d349efae549274dfe78c	5aa771ca888dd2b64de0da48cf8c8e33e098547a5b31d349efae549274dfe78c	exact
KeyguardSmartisan.apk	res/layout/tpage_layout.xml	res/layout/tpage_layout.xml	default	tpage_root	4c55157714f2c6b21ed4983442a2fcf724e0da12e5034f4623a4d971cea859a9	4c55157714f2c6b21ed4983442a2fcf724e0da12e5034f4623a4d971cea859a9	exact
KeyguardSmartisan.apk	res/layout/tpage_main_layout.xml	res/layout/tpage_main_layout.xml	default	main_page	b40694647c4762517d29f68273472397bade0bef75da34b30672d9ec9de12d64	b40694647c4762517d29f68273472397bade0bef75da34b30672d9ec9de12d64	exact
KeyguardSmartisan.apk	res/layout/tpage_widgets_layout.xml	res/layout/tpage_widgets_layout.xml	default	widget_page	aac133bf8858f55eba5f380e57dba9491bc13cc0407eb9685c6f67f1f9467006	aac133bf8858f55eba5f380e57dba9491bc13cc0407eb9685c6f67f1f9467006	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/tpage_music_widget_view.xml	res/layout-xxhdpi/tpage_music_widget_view.xml	xxhdpi	music_widget	b74bee280ce7126bea8ce7bd2285680b3210be6c391321b0c6fb4f171ceb8f99	b74bee280ce7126bea8ce7bd2285680b3210be6c391321b0c6fb4f171ceb8f99	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/tpage_weather_widget_view.xml	res/layout-xxhdpi/tpage_weather_widget_view.xml	xxhdpi	weather_widget	91971d67b4e2c1dea4915465550822e88c90f765ea28af1edf5547cee1dfd34c	91971d67b4e2c1dea4915465550822e88c90f765ea28af1edf5547cee1dfd34c	exact
KeyguardSmartisan.apk	res/layout/tpage_recorder_widget_view.xml	res/layout/tpage_recorder_widget_view.xml	default	recorder_widget	9733102974fbb35c9898d1839b8746ceccb786179a8386ef6dca27fb9737c485	9733102974fbb35c9898d1839b8746ceccb786179a8386ef6dca27fb9737c485	exact
KeyguardSmartisan.apk	res/layout/wireless_charging_display.xml	res/layout/wireless_charging_display.xml	default	charging_display	0fe8f378b1e0025d1c226cf76b014867a6929740f9a2b6b87b50c524e5c5e814	0fe8f378b1e0025d1c226cf76b014867a6929740f9a2b6b87b50c524e5c5e814	exact
KeyguardSmartisan.apk	res/layout/wireless_charging_music.xml	res/layout/wireless_charging_music.xml	default	charging_music	e0c3e3e5f8a7f93468ae9a9bc900e93cc90bd67cd5fb2b8d43506ea5b4c24760	e0c3e3e5f8a7f93468ae9a9bc900e93cc90bd67cd5fb2b8d43506ea5b4c24760	exact
KeyguardSmartisan.apk	res/layout/keyguard_pattern_view.xml	r2-baseline/security/layout/keyguard_pattern_view.xml	default	security_baseline	e64a456b446e2af00ef5a87991e9de1451f62f7a3276c50bbe54978a981968bc	e64a456b446e2af00ef5a87991e9de1451f62f7a3276c50bbe54978a981968bc	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_pin_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_pin_view.xml	xxhdpi	security_baseline	30b8514f6110e0bb260e2edc68fcff5082f3de0020ee31589b1997dbfd18f2c3	30b8514f6110e0bb260e2edc68fcff5082f3de0020ee31589b1997dbfd18f2c3	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_password_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_password_view.xml	xxhdpi	security_baseline	a4337f73e9970a3502a9cf5cfe2ef45119252da7935b870a06e144406cc25320	a4337f73e9970a3502a9cf5cfe2ef45119252da7935b870a06e144406cc25320	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_sim_pin_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_sim_pin_view.xml	xxhdpi	security_baseline	ee3125ff2e591853bb56648e70f674ca6b7ae1a24a2504040928ca13f50f36d6	ee3125ff2e591853bb56648e70f674ca6b7ae1a24a2504040928ca13f50f36d6	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_sim_puk_unlock_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_sim_puk_unlock_view.xml	xxhdpi	security_baseline	6d36a2821b47d3c1eba52d9651018924728082effe4bdd1b0d9e6f11fca37995	6d36a2821b47d3c1eba52d9651018924728082effe4bdd1b0d9e6f11fca37995	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_multi_sim_pin_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_multi_sim_pin_view.xml	xxhdpi	security_baseline	a55dd02a0f1bc3c1e470d02dca9e674688e10e37398bd572f58d428f214a6913	a55dd02a0f1bc3c1e470d02dca9e674688e10e37398bd572f58d428f214a6913	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_multi_single_sim_pin_view.xml	r2-baseline/security/layout-xxhdpi/keyguard_multi_single_sim_pin_view.xml	xxhdpi	security_baseline	3b4224a99c25a2727fa92f31419bebe66a502cc94228dc5a1457b25b5f0a8dae	3b4224a99c25a2727fa92f31419bebe66a502cc94228dc5a1457b25b5f0a8dae	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/easy_password_keyboard.xml	r2-baseline/security/layout-xxhdpi/easy_password_keyboard.xml	xxhdpi	security_baseline	b0c90880010d79f5b2c356f5d5fca27b1d294052093f1f8275d3ce1f6201e524	b0c90880010d79f5b2c356f5d5fca27b1d294052093f1f8275d3ce1f6201e524	exact
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_pin_view.xml	res-keyguard/layout/sos_keyguard_pin_view.xml	responsive	credential_pin	30b8514f6110e0bb260e2edc68fcff5082f3de0020ee31589b1997dbfd18f2c3	5fb1fff23ad2de06eb03a8b641c0e6f4011d8ed3898b0f58e6c23d2cf65344a9	adapted
KeyguardSmartisan.apk	res/layout/keyguard_pattern_view.xml	res-keyguard/layout/sos_keyguard_pattern_view.xml	responsive	credential_pattern	e64a456b446e2af00ef5a87991e9de1451f62f7a3276c50bbe54978a981968bc	1be5a09de9e0376518cd67912bd4aa18840800a9c38e65bf9316a34a6374a605	adapted
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_password_view.xml	res-keyguard/layout/sos_keyguard_password_view.xml	responsive	credential_password	a4337f73e9970a3502a9cf5cfe2ef45119252da7935b870a06e144406cc25320	fa08f90b4ec6989e40d61aa53f7824114c22574c235c5467c18266a60924ced9	adapted
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_sim_pin_view.xml	res-keyguard/layout/sos_keyguard_sim_pin_view.xml	responsive	credential_sim_pin	ee3125ff2e591853bb56648e70f674ca6b7ae1a24a2504040928ca13f50f36d6	cd5949ae407ad4a4204b075ae8ca1b67bf43b9a172ef95ee3dfe9d6fda2a158b	adapted
KeyguardSmartisan.apk	res/layout-xxhdpi/keyguard_sim_puk_unlock_view.xml	res-keyguard/layout/sos_keyguard_sim_puk_view.xml	responsive	credential_sim_puk	6d36a2821b47d3c1eba52d9651018924728082effe4bdd1b0d9e6f11fca37995	42109d18c8c50f5a699ac846fc3263149517fe01a70c6b6619afb9543ae74cd3	adapted
KeyguardSmartisan.apk	res/layout-xxhdpi/easy_password_keyboard.xml	res-keyguard/layout/sos_sim_keyboard.xml	responsive	credential_keyboard	b0c90880010d79f5b2c356f5d5fca27b1d294052093f1f8275d3ce1f6201e524	62c907844925fd39180d219be10d5bc111ec474648a0941afbbdc582cc54ac0e	adapted
KeyguardSmartisan.apk	res/drawable-400dpi/easy_password_dot_empty.png	res/drawable-400dpi/easy_password_dot_empty.png	drawable-400dpi	pin_dots	32b67fbb873d81f750cc32beaa1341bdf91c16fac91f0dd87fa166088778a2ed	32b67fbb873d81f750cc32beaa1341bdf91c16fac91f0dd87fa166088778a2ed	exact
KeyguardSmartisan.apk	res/drawable-400dpi/easy_password_dot_error.png	res/drawable-400dpi/easy_password_dot_error.png	drawable-400dpi	pin_dots	e08527635d2a88c31bc27f1b056b85c7aabb90760fc25f65898e3c8a01d562d5	e08527635d2a88c31bc27f1b056b85c7aabb90760fc25f65898e3c8a01d562d5	exact
KeyguardSmartisan.apk	res/drawable-400dpi/easy_password_dot_full.png	res/drawable-400dpi/easy_password_dot_full.png	drawable-400dpi	pin_dots	a525c567ce17d1fd77bd0ad959a963d02b07f31055c5a6285b82f0e9852e26ed	a525c567ce17d1fd77bd0ad959a963d02b07f31055c5a6285b82f0e9852e26ed	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_lock_pattern_view_background.png	res/drawable-400dpi/keyguard_lock_pattern_view_background.png	drawable-400dpi	pattern_renderer	6c6f06776458c705b57c3bc34668222a44848d822d339e07dc46d33c88cde914	6c6f06776458c705b57c3bc34668222a44848d822d339e07dc46d33c88cde914	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_lock_pattern_view_circle_right.png	res/drawable-400dpi/keyguard_lock_pattern_view_circle_right.png	drawable-400dpi	pattern_renderer	3b4528af68b5d618b3d18ba0ec7f8537cbd388a118a1af3778c18b8b791bfdcb	3b4528af68b5d618b3d18ba0ec7f8537cbd388a118a1af3778c18b8b791bfdcb	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_lock_pattern_view_circle_wrong.png	res/drawable-400dpi/keyguard_lock_pattern_view_circle_wrong.png	drawable-400dpi	pattern_renderer	c0fffd1bbfede0c82458da5f208ab2910a5242d2a01bbb068b83f21e21bd52b4	c0fffd1bbfede0c82458da5f208ab2910a5242d2a01bbb068b83f21e21bd52b4	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_sim_pass_confirm_button.png	res/drawable-400dpi/keyguard_sim_pass_confirm_button.png	drawable-400dpi	sim_confirm	83c650d8597c09aa9815f575ea5fefb9edd9a27f58a0377144ce7628a4b65f69	83c650d8597c09aa9815f575ea5fefb9edd9a27f58a0377144ce7628a4b65f69	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_sim_pass_confirm_button_disable.png	res/drawable-400dpi/keyguard_sim_pass_confirm_button_disable.png	drawable-400dpi	sim_confirm	c7fcfd8331a6f20aed1f0c6a2f8ad3182f52d915a726d91ecc119e15b898162b	c7fcfd8331a6f20aed1f0c6a2f8ad3182f52d915a726d91ecc119e15b898162b	exact
KeyguardSmartisan.apk	res/drawable-400dpi/keyguard_sim_pass_confirm_button_down.png	res/drawable-400dpi/keyguard_sim_pass_confirm_button_down.png	drawable-400dpi	sim_confirm	fdc57c1f1ccfd4a05320aa61f754946065cff0f4f0f8f5d7d47d39286367edca	fdc57c1f1ccfd4a05320aa61f754946065cff0f4f0f8f5d7d47d39286367edca	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no0.png	res/drawable-400dpi/no0.png	drawable-400dpi	recorder_clock_digits	def7bf2c298b7b6fa8900c4a49d00e8f78f661f279c390ab7f22a4d51fc741df	def7bf2c298b7b6fa8900c4a49d00e8f78f661f279c390ab7f22a4d51fc741df	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no1.png	res/drawable-400dpi/no1.png	drawable-400dpi	recorder_clock_digits	a87b68608bb136d675149005a0d5513e999cbe5a5618f14f2bd8d8dffd6ee4c7	a87b68608bb136d675149005a0d5513e999cbe5a5618f14f2bd8d8dffd6ee4c7	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no2.png	res/drawable-400dpi/no2.png	drawable-400dpi	recorder_clock_digits	53d0074c7c02d34ca74205508f52602ebe5d42b0b60043423f1e334aadccc8cf	53d0074c7c02d34ca74205508f52602ebe5d42b0b60043423f1e334aadccc8cf	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no3.png	res/drawable-400dpi/no3.png	drawable-400dpi	recorder_clock_digits	c12ae89fe804ac79b9d0ae12df63f602519852bc58486ffeb6c6270e648c9fef	c12ae89fe804ac79b9d0ae12df63f602519852bc58486ffeb6c6270e648c9fef	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no4.png	res/drawable-400dpi/no4.png	drawable-400dpi	recorder_clock_digits	46d78007e72284f09e513c2cff7831cb1ee092902f5e161f2ee68f3b1fa7d2e6	46d78007e72284f09e513c2cff7831cb1ee092902f5e161f2ee68f3b1fa7d2e6	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no5.png	res/drawable-400dpi/no5.png	drawable-400dpi	recorder_clock_digits	04a47a58f5e96ca025f5875f28c5ed98c0c7c17c5a513c90ebcb02c5fe7c3877	04a47a58f5e96ca025f5875f28c5ed98c0c7c17c5a513c90ebcb02c5fe7c3877	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no6.png	res/drawable-400dpi/no6.png	drawable-400dpi	recorder_clock_digits	2371c2967c0a27539e0417081bc2354f382ba7bff21967864199e4a353977402	2371c2967c0a27539e0417081bc2354f382ba7bff21967864199e4a353977402	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no7.png	res/drawable-400dpi/no7.png	drawable-400dpi	recorder_clock_digits	273e4b421d514b41bfbde9eecebe544ba596b6ac4c1a889afaae2bdb478edb12	273e4b421d514b41bfbde9eecebe544ba596b6ac4c1a889afaae2bdb478edb12	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no8.png	res/drawable-400dpi/no8.png	drawable-400dpi	recorder_clock_digits	f836531b992991d0fd2c641b9517c9a42ea275188775ad1d78a8f5e5b75e6a1a	f836531b992991d0fd2c641b9517c9a42ea275188775ad1d78a8f5e5b75e6a1a	exact
KeyguardSmartisan.apk	res/drawable-400dpi/no9.png	res/drawable-400dpi/no9.png	drawable-400dpi	recorder_clock_digits	6c72bea15905c1c6742db9e8412ac743018a749babdba50ba9d807f063e981e5	6c72bea15905c1c6742db9e8412ac743018a749babdba50ba9d807f063e981e5	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/easy_password_dot_empty.png	res/drawable-xxhdpi/easy_password_dot_empty.png	drawable-xxhdpi	pin_dots	32b67fbb873d81f750cc32beaa1341bdf91c16fac91f0dd87fa166088778a2ed	32b67fbb873d81f750cc32beaa1341bdf91c16fac91f0dd87fa166088778a2ed	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/easy_password_dot_error.png	res/drawable-xxhdpi/easy_password_dot_error.png	drawable-xxhdpi	pin_dots	e08527635d2a88c31bc27f1b056b85c7aabb90760fc25f65898e3c8a01d562d5	e08527635d2a88c31bc27f1b056b85c7aabb90760fc25f65898e3c8a01d562d5	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/easy_password_dot_full.png	res/drawable-xxhdpi/easy_password_dot_full.png	drawable-xxhdpi	pin_dots	a525c567ce17d1fd77bd0ad959a963d02b07f31055c5a6285b82f0e9852e26ed	a525c567ce17d1fd77bd0ad959a963d02b07f31055c5a6285b82f0e9852e26ed	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_00.png	res/drawable-xxhdpi/face_failed_00.png	drawable-xxhdpi	faceid_frames	b123776fb463a64aea4739db849e5be6f87c1021a6df9d0346d47e41b4bd319f	b123776fb463a64aea4739db849e5be6f87c1021a6df9d0346d47e41b4bd319f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_01.png	res/drawable-xxhdpi/face_failed_01.png	drawable-xxhdpi	faceid_frames	1e40c26856807122533683318ff5c538dc3489c2b1a7305960aee8e70c68ce52	1e40c26856807122533683318ff5c538dc3489c2b1a7305960aee8e70c68ce52	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_02.png	res/drawable-xxhdpi/face_failed_02.png	drawable-xxhdpi	faceid_frames	9537d480704d427a031d00ae87590972ae2d038e29c63cb3dd2ffd73ad4d8bd5	9537d480704d427a031d00ae87590972ae2d038e29c63cb3dd2ffd73ad4d8bd5	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_03.png	res/drawable-xxhdpi/face_failed_03.png	drawable-xxhdpi	faceid_frames	80d58cf57fc5ac8c24505e41f467a28ca3acce36af43929e3e9c04bbd76232ff	80d58cf57fc5ac8c24505e41f467a28ca3acce36af43929e3e9c04bbd76232ff	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_04.png	res/drawable-xxhdpi/face_failed_04.png	drawable-xxhdpi	faceid_frames	7dea53849a801f8b48e601b22c314a735a69f4ec8672ebc5a83113ad4df6495c	7dea53849a801f8b48e601b22c314a735a69f4ec8672ebc5a83113ad4df6495c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_05.png	res/drawable-xxhdpi/face_failed_05.png	drawable-xxhdpi	faceid_frames	fc8f488eb2e352bc3b6a821a1ce120794ca79d0ce620b07fb785c4b9824bacb7	fc8f488eb2e352bc3b6a821a1ce120794ca79d0ce620b07fb785c4b9824bacb7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_06.png	res/drawable-xxhdpi/face_failed_06.png	drawable-xxhdpi	faceid_frames	16f2e06f11260d4f462f8d84c3fe692dbd43847d019702276de69e089b82316d	16f2e06f11260d4f462f8d84c3fe692dbd43847d019702276de69e089b82316d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_07.png	res/drawable-xxhdpi/face_failed_07.png	drawable-xxhdpi	faceid_frames	5378b63b0d3a27076dbc8d885c25fb09e542c1da05121b0b6a46278ed08c4964	5378b63b0d3a27076dbc8d885c25fb09e542c1da05121b0b6a46278ed08c4964	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_08.png	res/drawable-xxhdpi/face_failed_08.png	drawable-xxhdpi	faceid_frames	43678b007dc0aeda8ccfad61be38d4dd86bdc2bc3c5a765f483a67e0f2575d4f	43678b007dc0aeda8ccfad61be38d4dd86bdc2bc3c5a765f483a67e0f2575d4f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_09.png	res/drawable-xxhdpi/face_failed_09.png	drawable-xxhdpi	faceid_frames	79fb1c7968dcbbed1a24d9e25489a8c6fe7abeb838004e66dec5cc36f6d7155f	79fb1c7968dcbbed1a24d9e25489a8c6fe7abeb838004e66dec5cc36f6d7155f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_10.png	res/drawable-xxhdpi/face_failed_10.png	drawable-xxhdpi	faceid_frames	0c1ff8d721b3a52ffbc7cbe7a174ec61d5ca875bdc7e1587e6d105d84b6948d3	0c1ff8d721b3a52ffbc7cbe7a174ec61d5ca875bdc7e1587e6d105d84b6948d3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_11.png	res/drawable-xxhdpi/face_failed_11.png	drawable-xxhdpi	faceid_frames	43dc1fd5fc4984376f4642f88f3ecbf6a8943a0b3009dae4f78df2fc5f60cea1	43dc1fd5fc4984376f4642f88f3ecbf6a8943a0b3009dae4f78df2fc5f60cea1	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_12.png	res/drawable-xxhdpi/face_failed_12.png	drawable-xxhdpi	faceid_frames	4d6305798684832005a2fb2ea5941d0417c8f0f741cbd853c69ae4f1fcda3946	4d6305798684832005a2fb2ea5941d0417c8f0f741cbd853c69ae4f1fcda3946	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_13.png	res/drawable-xxhdpi/face_failed_13.png	drawable-xxhdpi	faceid_frames	d8d79642aa730a79f02ff39c39f8dc7d956d7cd46805de0ef1a098125e071539	d8d79642aa730a79f02ff39c39f8dc7d956d7cd46805de0ef1a098125e071539	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_14.png	res/drawable-xxhdpi/face_failed_14.png	drawable-xxhdpi	faceid_frames	0e7e9a3409b23dca4f0922e045561387684682f7da3433cc0fef6a4f93b00e71	0e7e9a3409b23dca4f0922e045561387684682f7da3433cc0fef6a4f93b00e71	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_15.png	res/drawable-xxhdpi/face_failed_15.png	drawable-xxhdpi	faceid_frames	8bdfc68f51a08802023a6661c354a56c0e5a84a30cc5ef41eca7922ecfdb9fcc	8bdfc68f51a08802023a6661c354a56c0e5a84a30cc5ef41eca7922ecfdb9fcc	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_16.png	res/drawable-xxhdpi/face_failed_16.png	drawable-xxhdpi	faceid_frames	04447f39d5b8ea01c136dab46c5dfb46654138de0a66e1e290b3aac0bd447760	04447f39d5b8ea01c136dab46c5dfb46654138de0a66e1e290b3aac0bd447760	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_17.png	res/drawable-xxhdpi/face_failed_17.png	drawable-xxhdpi	faceid_frames	2d3081b1ef24a45cde853e77eb1622d619503ef0dec54cbea806b9542027c027	2d3081b1ef24a45cde853e77eb1622d619503ef0dec54cbea806b9542027c027	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_18.png	res/drawable-xxhdpi/face_failed_18.png	drawable-xxhdpi	faceid_frames	dffa3aae4ab67a5b82a33c9ccdb7ba7242924b19465fc967c2f6421aa202d73b	dffa3aae4ab67a5b82a33c9ccdb7ba7242924b19465fc967c2f6421aa202d73b	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_19.png	res/drawable-xxhdpi/face_failed_19.png	drawable-xxhdpi	faceid_frames	0c187f7b874450289dad9a41c5c9afb171635f17c6f75b587b34968c831d09b8	0c187f7b874450289dad9a41c5c9afb171635f17c6f75b587b34968c831d09b8	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_20.png	res/drawable-xxhdpi/face_failed_20.png	drawable-xxhdpi	faceid_frames	050af8840cb0efb61f0d35061b12dad98d4b492826917fd815b3ff0d17748d1e	050af8840cb0efb61f0d35061b12dad98d4b492826917fd815b3ff0d17748d1e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_21.png	res/drawable-xxhdpi/face_failed_21.png	drawable-xxhdpi	faceid_frames	79db289d15f2f4297a9349e2c219fd378ed4dafffb69a97609487404d8926c79	79db289d15f2f4297a9349e2c219fd378ed4dafffb69a97609487404d8926c79	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_22.png	res/drawable-xxhdpi/face_failed_22.png	drawable-xxhdpi	faceid_frames	2fa448941c45d4a58cf6e753e8ee0e861bbe07157d4ab31333f1a5e75de6d0ec	2fa448941c45d4a58cf6e753e8ee0e861bbe07157d4ab31333f1a5e75de6d0ec	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_23.png	res/drawable-xxhdpi/face_failed_23.png	drawable-xxhdpi	faceid_frames	01bf327f1d4880c3e8ffc1065ab000b01fd3b2c2e84c9e811b1edb0aab3c53ce	01bf327f1d4880c3e8ffc1065ab000b01fd3b2c2e84c9e811b1edb0aab3c53ce	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_24.png	res/drawable-xxhdpi/face_failed_24.png	drawable-xxhdpi	faceid_frames	f9dc7f3452b6c2683c62c828a50be558558102263fb8e6624f1711cc8ac821f2	f9dc7f3452b6c2683c62c828a50be558558102263fb8e6624f1711cc8ac821f2	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_25.png	res/drawable-xxhdpi/face_failed_25.png	drawable-xxhdpi	faceid_frames	601f804a5d3f223246dd5590936b991c03ea674c0619521586633ada91640b49	601f804a5d3f223246dd5590936b991c03ea674c0619521586633ada91640b49	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_26.png	res/drawable-xxhdpi/face_failed_26.png	drawable-xxhdpi	faceid_frames	a70f31edf65ef5978739340b88ffecb5622a65cc1171d8e8150a57a17b680549	a70f31edf65ef5978739340b88ffecb5622a65cc1171d8e8150a57a17b680549	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_27.png	res/drawable-xxhdpi/face_failed_27.png	drawable-xxhdpi	faceid_frames	9e629a1318c331ebd9ac0aa52a5ef68e1a291a348788918e087c9c72c97f65c0	9e629a1318c331ebd9ac0aa52a5ef68e1a291a348788918e087c9c72c97f65c0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_28.png	res/drawable-xxhdpi/face_failed_28.png	drawable-xxhdpi	faceid_frames	40d897266aab27d152fa3c7f3eddf0bad02179b299b2ddbedca444a6e8573178	40d897266aab27d152fa3c7f3eddf0bad02179b299b2ddbedca444a6e8573178	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_29.png	res/drawable-xxhdpi/face_failed_29.png	drawable-xxhdpi	faceid_frames	62839c3f03fe8ac1e228446c27868765201342319f13b415a62e17d7fdd696af	62839c3f03fe8ac1e228446c27868765201342319f13b415a62e17d7fdd696af	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_30.png	res/drawable-xxhdpi/face_failed_30.png	drawable-xxhdpi	faceid_frames	d8f24696507d3175e3886eab1498147e34d5588a14356e3e591b66af37449ebc	d8f24696507d3175e3886eab1498147e34d5588a14356e3e591b66af37449ebc	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_31.png	res/drawable-xxhdpi/face_failed_31.png	drawable-xxhdpi	faceid_frames	d160d5f9d065039e43a0ee2220f42f874a2754af78773a02ec2b72974ca92106	d160d5f9d065039e43a0ee2220f42f874a2754af78773a02ec2b72974ca92106	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_32.png	res/drawable-xxhdpi/face_failed_32.png	drawable-xxhdpi	faceid_frames	44e480efddc23654b38c7fc5caf0a09afafc970d3dcbabfcffbda21ba3c10b74	44e480efddc23654b38c7fc5caf0a09afafc970d3dcbabfcffbda21ba3c10b74	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_33.png	res/drawable-xxhdpi/face_failed_33.png	drawable-xxhdpi	faceid_frames	0da75f40db34ea5264756ede37c91a91dad8d25f9352ca37717855571090d3cd	0da75f40db34ea5264756ede37c91a91dad8d25f9352ca37717855571090d3cd	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_34.png	res/drawable-xxhdpi/face_failed_34.png	drawable-xxhdpi	faceid_frames	92c8d9f52b9a32af34a3653684f09c758c1837a105798d03bfb95b4116346361	92c8d9f52b9a32af34a3653684f09c758c1837a105798d03bfb95b4116346361	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_35.png	res/drawable-xxhdpi/face_failed_35.png	drawable-xxhdpi	faceid_frames	47fb8e8d7f7afdf1197cc8ce48c3ba18539b015cb0a59e8269f7dd78c7e8b559	47fb8e8d7f7afdf1197cc8ce48c3ba18539b015cb0a59e8269f7dd78c7e8b559	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_36.png	res/drawable-xxhdpi/face_failed_36.png	drawable-xxhdpi	faceid_frames	e1d67bc2d7f1b202a21d9e54eb3f8015770a97ac75b67c6fa83f03f22b19ce58	e1d67bc2d7f1b202a21d9e54eb3f8015770a97ac75b67c6fa83f03f22b19ce58	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_37.png	res/drawable-xxhdpi/face_failed_37.png	drawable-xxhdpi	faceid_frames	0c715c584ff485beede5fa3190d2caa5b7a08b875787037587f9674a723ca92d	0c715c584ff485beede5fa3190d2caa5b7a08b875787037587f9674a723ca92d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_38.png	res/drawable-xxhdpi/face_failed_38.png	drawable-xxhdpi	faceid_frames	7e7ef58011521fcfe9f82c19f783798dd0a63c3829205df4915d8641f13cee02	7e7ef58011521fcfe9f82c19f783798dd0a63c3829205df4915d8641f13cee02	exact
